# gg_dump v1
# node	id	cube_idx	cube_id	gid	k	du	prior	n_prior	comp
edge	431	276	z04352_y03200_x02560	1	z04480_y03200_x02560	3	3	3.6455281148605536	2.8568176733659372	0.008003187163758696	4	0
edge	432	273	z04352_y03200_x02560	2	z04480_y03200_x02560	0	2	2.280069736153564	2.9448019552144702	0.007166512796672464	4	0
edge	439	279	z04352_y03200_x02560	9	z04480_y03200_x02560	6	3	8.3376158344954092	2.4820746114464107	0.004173326508116304	3	0
edge	430	702	z04352_y03200_x02560	0	z04352_y03328_x02560	7	-4	-4.1331198562606914	3.4536957826488655	0.003163591999594928	4	1
edge	431	700	z04352_y03200_x02560	1	z04352_y03328_x02560	5	-4	-0.3363234124126393	6.384638898681998	0.001927630085532428	7	1
edge	433	698	z04352_y03200_x02560	3	z04352_y03328_x02560	3	-4	1.5127185637829825	6.1658177794414124	0.002705828327719928	7	1
edge	436	696	z04352_y03200_x02560	6	z04352_y03328_x02560	1	-3	1.3306263132085405	3.3842130744320356	0.003639173491883696	4	1
edge	438	695	z04352_y03200_x02560	8	z04352_y03328_x02560	0	0	1.03515625	4.4712496247577986	0.0023651123046875	5	0
edge	430	111	z04352_y03200_x02560	0	z04352_y03200_x02688	9	3	0.080292336387628893	5.3655109930819256	0.002365064605164946	6	1
edge	431	109	z04352_y03200_x02560	1	z04352_y03200_x02688	7	4	1.0731265232561782	3.2859407369386937	0.004346148151938678	4	0
edge	433	106	z04352_y03200_x02560	3	z04352_y03200_x02688	4	4	1.7151106690084816	5.2755178705591925	0.00274658203125	6	1
edge	434	104	z04352_y03200_x02560	4	z04352_y03200_x02688	2	3	-0.57769322190051753	4.5599241970517994	0.001930189116883696	5	1
edge	438	102	z04352_y03200_x02560	8	z04352_y03200_x02688	0	4	5.3500531068129931	5.8963689610134287	0.003743425983969928	7	1
edge	440	501	z04736_y03328_x02688	0	z04736_y03456_x02688	0	-9	-11.462587000365602	4.3874629422516502	0.002792215299869838	5	1
edge	441	502	z04736_y03328_x02688	1	z04736_y03456_x02688	1	-8	-8.7125811400064777	4.5534080246373065	0.006353886880049231	6	1
edge	443	503	z04736_y03328_x02688	3	z04736_y03456_x02688	2	-9	-8.5464196125940362	3.3652198433822393	0.003772592497135463	4	1
edge	441	237	z04736_y03328_x02688	1	z04736_y03328_x02816	2	7	4.2813719929781655	5.8531231429684301	0.003918854358666124	7	1
edge	443	237	z04736_y03328_x02688	3	z04736_y03328_x02816	2	4	0.57651535168679402	5.8763525932126885	0.017438189167563678	11	1
edge	445	235	z04736_y03328_x02688	5	z04736_y03328_x02816	0	3	18.707683468062669	4.7728280313340647	0.013523101806640625	8	1
edge	448	234	z04736_y03584_x02688	1	z04736_y03584_x02816	8	0	1.978515625	5.4586040313176749	0.001983642578125	6	1
edge	450	228	z04736_y03584_x02688	3	z04736_y03584_x02816	2	-4	-1.5294641578966548	7.770815510959947	0.003163591999594928	9	1
edge	451	227	z04736_y03584_x02688	4	z04736_y03584_x02816	1	-2	0.39531554837867589	6.3042031016569622	0.002207406351359964	7	1
edge	453	226	z04736_y03584_x02688	6	z04736_y03584_x02816	0	-3	1.0738032352055598	7.7597349444225765	0.003196668609071196	9	1
edge	454	651	z04736_y03072_x02944	0	z04736_y03072_x03072	7	-10	27.794501624806799	5.3961408810972831	0.00223811472757518	6	1
edge	455	646	z04736_y03072_x02944	2	z04736_y03072_x03072	0	-11	38.973896724630322	4.4595515762367013	0.0024237792276835535	5	1
edge	456	649	z04736_y03072_x02944	3	z04736_y03072_x03072	5	-11	35.210735890585056	4.4595515762367013	0.0024237792276835535	5	1
edge	457	647	z04736_y03072_x02944	4	z04736_y03072_x03072	1	-12	22.489841165055623	4.9578608302732468	0.004203987184808966	6	1
edge	458	650	z04736_y03072_x02944	5	z04736_y03072_x03072	6	-9	16.964409532836726	5.2719481934289902	0.002761983918880162	6	1
edge	459	648	z04736_y03072_x02944	6	z04736_y03072_x03072	2	-10	9.8015178003442998	4.4329091680272068	0.00255854929788768	5	1
edge	464	191	z04352_y03328_x02816	1	z04480_y03328_x02816	3	-1	-7.4525108199709678	5.2365303427087948	0.025831874216898143	12	1
edge	465	582	z04352_y03328_x02816	2	z04352_y03456_x02816	0	-1	3.9351380296536718	4.2127519926202206	0.017979923878804982	8	1
edge	466	588	z04352_y03328_x02816	3	z04352_y03456_x02816	6	-2	-6.4561281835855198	2.1866796196177103	0.025731436422077536	5	1
edge	466	524	z04352_y03328_x02816	3	z04352_y03328_x02944	0	-10	-18.610712930093541	2.1492581407085298	0.00791660939351857	3	0
edge	469	181	z04608_y03200_x03072	0	z04736_y03200_x03072	0	2	1.2962093811120212	6.8952601399337157	0.003204345703125	8	1
edge	470	184	z04608_y03200_x03072	1	z04736_y03200_x03072	3	2	-0.6091230410377193	3.3653840973932807	0.003771432230266214	4	1
edge	471	182	z04608_y03200_x03072	2	z04736_y03200_x03072	1	2	-20.270155688956265	5.0121365459772651	0.003941885640827536	6	1
edge	473	734	z04608_y03200_x03072	4	z04608_y03328_x03072	1	-3	-0.13873200853868184	2.6245489951846812	0.002861070648741304	3	0
edge	474	735	z04608_y03200_x03072	5	z04608_y03328_x03072	2	-3	2.3037045769106044	3.9521822468287522	0.005302476898741304	5	1
edge	477	286	z04480_y03328_x02688	1	z04608_y03328_x02688	2	3	2.5380164348066501	5.2521582685616881	0.010463666900086821	8	1
edge	478	284	z04480_y03328_x02688	2	z04608_y03328_x02688	0	3	2.6085829530866249	5.2966848566423055	0.006431627289366304	7	1
edge	480	285	z04480_y03328_x02688	4	z04608_y03328_x02688	1	3	4.3331925120769483	2.8222169230839134	0.008346509917664946	4	0
edge	481	288	z04480_y03328_x02688	5	z04608_y03328_x02688	4	2	7.7400233235862288	2.4075087706408538	0.0132293701171875	4	0
edge	476	559	z04480_y03328_x02688	0	z04480_y03456_x02688	4	-2	2.4186599873432897	4.9908164410357685	0.008051522562297464	7	1
edge	477	557	z04480_y03328_x02688	1	z04480_y03456_x02688	2	-2	-11.213495110496069	2.7204939413498366	0.002054818460734964	3	0
edge	478	555	z04480_y03328_x02688	2	z04480_y03456_x02688	0	-1	0.25239463400839668	5.4562918128405373	0.005658451710836232	7	1
edge	476	192	z04480_y03328_x02688	0	z04480_y03328_x02816	4	2	-4.878194928397761	4.9450879811297579	0.008310921976359964	7	1
edge	479	188	z04480_y03328_x02688	3	z04480_y03328_x02816	0	-1	-14.043214352014445	3.7496775873522559	0.017336543406351268	7	1
edge	479	189	z04480_y03328_x02688	3	z04480_y03328_x02816	1	0	-6.3199462890625	5.0601577052629549	0.01161956787109375	8	1
edge	482	227	z04608_y03584_x02816	0	z04736_y03584_x02816	1	-4	-3.9185062124620345	4.230651877525478	0.008364423137123822	6	1
edge	485	229	z04608_y03584_x02816	3	z04736_y03584_x02816	3	-4	-6.3107925079939378	7.4014726052341757	0.007021649699623822	10	1
edge	486	230	z04608_y03584_x02816	4	z04736_y03584_x02816	4	-4	-4.6318563625472962	4.6592586666483085	0.005755170207436322	6	1
edge	487	234	z04608_y03584_x02816	5	z04736_y03584_x02816	8	-3	-2.4025133603454378	5.5971879936734155	0.005012559906553804	7	1
edge	482	517	z04608_y03584_x02816	0	z04608_y03584_x02944	0	-2	0.44846599533912013	7.8518377626384712	0.002924569437297464	9	1
edge	483	517	z04608_y03584_x02816	1	z04608_y03584_x02944	0	-3	3.9396640452332576	3.9761757712369987	0.005149793609071196	5	1
edge	484	521	z04608_y03584_x02816	2	z04608_y03584_x02944	4	-2	2.03334322010096	6.8809410630138101	0.003252633402141214	8	1
edge	485	519	z04608_y03584_x02816	3	z04608_y03584_x02944	2	-2	-3.0935567359233573	4.5154124402141571	0.002146371195109964	5	1
edge	486	518	z04608_y03584_x02816	4	z04608_y03584_x02944	1	-4	1.9779144780895876	2.2430403424308509	0.006749407429282428	3	0
edge	490	217	z04608_y03200_x02560	0	z04736_y03200_x02560	2	-2	-5.5191347510904052	2.7790755319259781	0.008786551168171286	4	0
edge	491	215	z04608_y03200_x02560	1	z04736_y03200_x02560	0	0	-1.890625	1.9772315861458627	0.010345458984375	3	0
edge	492	216	z04608_y03200_x02560	2	z04736_y03200_x02560	1	0	-0.51953125	9.8704200668163651	0.002288818359375	11	1
edge	493	219	z04608_y03200_x02560	3	z04736_y03200_x02560	4	0	-0.94921875	5.5852732054154082	0.00506591796875	7	1
edge	494	218	z04608_y03200_x02560	4	z04736_y03200_x02560	3	1	8.9084583366911829	5.5542758456258605	0.005205806101663768	7	1
edge	495	222	z04608_y03200_x02560	5	z04736_y03200_x02560	7	1	1.4924007908841759	3.9043168532098447	0.005612675343648732	5	0
edge	496	220	z04608_y03200_x02560	6	z04736_y03200_x02560	5	2	9.9214827909627274	3.3693401542884924	0.003743521383015036	4	0
edge	499	221	z04608_y03200_x02560	9	z04736_y03200_x02560	6	2	13.610294037788663	2.422689920472652	0.004765860250202536	3	0
edge	490	765	z04608_y03200_x02560	0	z04608_y03328_x02560	6	-6	-11.528798246814404	3.7283663367141053	0.001457118956423642	4	1
edge	493	763	z04608_y03200_x02560	3	z04608_y03328_x02560	4	-6	-7.283240631215449	5.8825153090991948	0.003799343077517392	7	1
edge	495	760	z04608_y03200_x02560	5	z04608_y03328_x02560	1	-7	-2.6524413279457804	5.7432085051583428	0.004376618030541124	7	1
edge	497	759	z04608_y03200_x02560	7	z04608_y03328_x02560	0	-5	8.3984788912139265	3.2770427948578189	0.00441225367136866	4	0
edge	500	761	z04608_y03200_x02560	10	z04608_y03328_x02560	2	-4	3.010055148378342	4.9242817133900498	0.004369036335532428	6	1
edge	490	169	z04608_y03200_x02560	0	z04608_y03200_x02688	5	5	3.4637225736169057	2.3561649537378768	0.00546511011668116	3	0
edge	491	172	z04608_y03200_x02560	1	z04608_y03200_x02688	8	5	3.0018918769001175	7.4931391655178823	0.00135286646433741	8	0
edge	492	174	z04608_y03200_x02560	2	z04608_y03200_x02688	10	4	-0.10598588390894292	3.8100964211641348	0.00099684395271992798	4	1
edge	493	166	z04608_y03200_x02560	3	z04608_y03200_x02688	2	4	1.2953201547261415	3.3202766039600902	0.004094378132407428	4	0
edge	495	165	z04608_y03200_x02560	5	z04608_y03200_x02688	1	4	4.619184887575102	6.1287499520769106	0.002843157429282428	7	1
edge	497	164	z04608_y03200_x02560	7	z04608_y03200_x02688	0	4	7.2197377734391921	3.8391395709473342	0.006047503132407428	5	1
edge	500	167	z04608_y03200_x02560	10	z04608_y03200_x02688	3	5	10.236397152017162	7.2110848572539812	0.00496157007761866	9	1
edge	501	450	z04736_y03456_x02688	0	z04736_y03584_x02688	3	-2	-8.1379648319009448	6.833853858163768	0.003412850687297464	8	1
edge	502	451	z04736_y03456_x02688	1	z04736_y03584_x02688	4	-4	-7.4215126910994513	3.8458984244754322	0.006001726765219928	5	0
edge	503	453	z04736_y03456_x02688	2	z04736_y03584_x02688	6	-3	-4.466978933862265	6.0552651951376335	0.003120374663758696	7	1
edge	504	449	z04736_y03456_x02688	3	z04736_y03584_x02688	2	-2	-0.90912402156754979	6.0149028018260529	0.003275521585734964	7	1
edge	506	447	z04736_y03456_x02688	5	z04736_y03584_x02688	0	-4	-3.4142810761095461	4.592413603836194	0.001775042194907428	5	1
edge	505	378	z04736_y03456_x02688	4	z04736_y03456_x02816	4	-1	4.4437140845243448	4.4173370301443367	0.011693302785054982	7	1
edge	507	340	z04608_y03072_x02688	0	z04736_y03072_x02688	0	2	-3.0519006257850378	3.253649101818695	0.004587777445109964	4	1
edge	508	340	z04608_y03072_x02688	1	z04736_y03072_x02688	0	4	-0.50690213928055528	2.7966202952974313	0.00860595703125	4	0
edge	508	341	z04608_y03072_x02688	1	z04736_y03072_x02688	1	2	0.89565409723763878	2.3143212162650459	0.005925528218952536	3	0
edge	509	343	z04608_y03072_x02688	2	z04736_y03072_x02688	3	2	-1.8231677399207911	9.5389575265426672	0.005159982034953714	12	1
edge	510	344	z04608_y03072_x02688	3	z04736_y03072_x02688	4	1	1.1516773146573769	4.5606448946601859	0.006312068308695018	6	1
edge	511	346	z04608_y03072_x02688	4	z04736_y03072_x02688	6	0	-0.9755859375	8.4769308377850496	0.00359344482421875	10	1
edge	512	342	z04608_y03072_x02688	5	z04736_y03072_x02688	2	2	2.2937716790238483	3.4914259533300749	0.008641592672077536	5	0
edge	513	348	z04608_y03072_x02688	6	z04736_y03072_x02688	8	1	0.42793002129178603	4.9651501857549381	0.008196528757913768	7	1
edge	514	345	z04608_y03072_x02688	7	z04736_y03072_x02688	5	2	-2.4330385582807139	3.2355775635986692	0.004725106546672464	4	1
edge	510	174	z04608_y03072_x02688	3	z04608_y03200_x02688	10	-1	-0.93505650139809404	2.7353161507506996	0.001935307179586232	3	0
edge	511	172	z04608_y03072_x02688	4	z04608_y03200_x02688	8	-1	-0.43019326375770106	8.8409697767340578	0.002621952687398732	10	1
edge	513	169	z04608_y03072_x02688	6	z04608_y03200_x02688	5	-1	0.22619380760772856	7.3418380921706738	0.00179290771484375	8	1
edge	515	166	z04608_y03072_x02688	8	z04608_y03200_x02688	2	-1	-0.061848380685773918	7.1784873213209925	0.002288818359375	8	1
edge	507	388	z04608_y03072_x02688	0	z04608_y03072_x02816	6	-2	-0.40316558052791152	2.7400753674316425	0.001897207906452536	3	0
edge	508	390	z04608_y03072_x02688	1	z04608_y03072_x02816	8	-1	-1.0511141057072564	6.5541256938818195	0.001360591257913768	7	1
edge	509	387	z04608_y03072_x02688	2	z04608_y03072_x02816	5	-3	2.2084881423097613	8.2595497754903313	0.001792955414366304	9	1
edge	513	382	z04608_y03072_x02688	6	z04608_y03072_x02816	0	-2	15.364896773842247	10.012059137598422	0.001973501851765036	11	1
edge	515	384	z04608_y03072_x02688	8	z04608_y03072_x02816	2	-3	10.145564391760672	8.3354206011615677	0.001594591156553804	9	1
edge	517	358	z04608_y03584_x02944	0	z04736_y03584_x02944	5	-3	-9.2964653152707797	2.7627212463557185	0.008956956879210054	4	0
edge	518	355	z04608_y03584_x02944	1	z04736_y03584_x02944	2	-4	-7.5047577072127751	5.4085649440235821	0.005884869914467572	7	1
edge	519	354	z04608_y03584_x02944	2	z04736_y03584_x02944	1	-5	1.5631021145572959	2.9226457415514364	0.00737245874949366	4	0
edge	520	359	z04608_y03584_x02944	3	z04736_y03584_x02944	6	-3	-1.1925189930661872	7.4088108677137434	0.004295396820616304	9	1
edge	521	353	z04608_y03584_x02944	4	z04736_y03584_x02944	0	-5	-11.532500146948223	1.6893925229771369	0.01551572484425634	3	0
edge	518	717	z04608_y03584_x02944	1	z04608_y03584_x03072	3	-3	-3.8393542909939242	5.3381843852242028	0.00247955322265625	6	1
edge	519	719	z04608_y03584_x02944	2	z04608_y03584_x03072	5	-3	-5.9754447236568922	3.8375166490132266	0.00084681509344619599	4	0
edge	520	716	z04608_y03584_x02944	3	z04608_y03584_x03072	2	-3	0.11586225531618766	8.5824091021064728	0.003303480132508696	10	1
edge	522	714	z04608_y03584_x02944	5	z04608_y03584_x03072	0	-4	-0.14377656011674844	2.5499576073971069	0.003529802937094928	3	0
edge	529	371	z04352_y03328_x02944	5	z04480_y03328_x02944	2	-4	-21.522562999937691	2.1624394079269957	0.007746442180092572	3	0
edge	524	411	z04352_y03328_x02944	0	z04352_y03456_x02944	7	5	-3.2297513368293949	3.2469580903787754	0.01079805689402491	5	1
edge	527	409	z04352_y03328_x02944	3	z04352_y03456_x02944	5	3	3.3702221198036568	4.6251761632018518	0.010269117339539946	7	1
edge	529	408	z04352_y03328_x02944	5	z04352_y03456_x02944	4	5	3.8108520764853893	6.8429763280936236	0.00630434351511866	9	1
edge	531	404	z04352_y03328_x02944	7	z04352_y03456_x02944	0	4	-1.6335643195779994	5.0459235904564004	0.003781572956626178	6	1
edge	528	679	z04352_y03328_x02944	4	z04352_y03328_x03072	7	-2	-3.9321362774576301	3.3122313891305191	0.004152901956828714	4	1
edge	529	675	z04352_y03328_x02944	5	z04352_y03328_x03072	3	-9	-27.509421800979908	5.8051659689617408	0.00067124362018233796	6	1
edge	531	672	z04352_y03328_x02944	7	z04352_y03328_x03072	0	-8	-11.581867236136532	7.1556674349857374	0.002359898842939856	8	1
edge	537	146	z04736_y03072_x02816	5	z04736_y03200_x02816	9	3	-10.924172990974512	8.9874779673742591	0.004478502289366304	11	1
edge	538	142	z04736_y03072_x02816	6	z04736_y03200_x02816	5	3	-6.7620099047926487	5.835711132893258	0.003990221039366304	7	1
edge	532	460	z04736_y03072_x02816	0	z04736_y03072_x02944	7	-5	9.505692419580555	3.5150346751209929	0.00275937718800634	4	1
edge	534	456	z04736_y03072_x02816	2	z04736_y03072_x02944	3	-6	16.955444136667211	6.1300722074591745	0.002838230164670108	7	1
edge	535	459	z04736_y03072_x02816	3	z04736_y03072_x02944	6	-7	15.045160361827584	5.1053952432847902	0.003504546520240126	6	1
edge	536	455	z04736_y03072_x02816	4	z04736_y03072_x02944	2	-8	19.27946584113397	5.1064968086085356	0.003499476157060144	6	1
edge	537	457	z04736_y03072_x02816	5	z04736_y03072_x02944	4	-7	25.745194701472428	6.3237150668504567	0.002138884899146376	7	0
edge	538	458	z04736_y03072_x02816	6	z04736_y03072_x02944	5	-6	23.459089223857518	3.3776519325079786	0.003685092957638858	4	0
edge	539	462	z04736_y03072_x02816	7	z04736_y03072_x02944	9	-2	2.6703169980855819	4.6910093318968373	0.001317373922077536	5	1
edge	542	379	z04608_y03456_x02816	0	z04736_y03456_x02816	5	-2	-2.8779709423289432	5.1107168619499737	0.0113067626953125	8	1
edge	543	377	z04608_y03456_x02816	1	z04736_y03456_x02816	2	-7	-17.355720921557804	3.7851581722968479	0.006418975231177626	5	1
edge	544	483	z04608_y03456_x02816	2	z04608_y03584_x02816	1	-2	-2.5539183409646284	4.3601852096197344	0.002934805562702536	5	1
edge	546	482	z04608_y03456_x02816	4	z04608_y03584_x02816	0	-2	2.9262423141867657	6.72016839879067	0.006785043070109964	9	1
edge	548	294	z04352_y03584_x02944	0	z04480_y03584_x02944	3	-4	-0.30365134026942542	8.5602751318066659	0.001027361530844928	9	1
edge	549	291	z04352_y03584_x02944	1	z04480_y03584_x02944	0	-3	1.3254361712097307	6.1362603377229901	0.002815198882508696	7	1
edge	550	292	z04352_y03584_x02944	2	z04480_y03584_x02944	1	-4	-3.2861089472025924	6.3866626951302115	0.008183733601157428	9	1
edge	551	293	z04352_y03584_x02944	3	z04480_y03584_x02944	2	-4	-7.6738464162581295	4.8678927073138283	0.004651323933188678	6	1
edge	553	295	z04352_y03584_x02944	5	z04480_y03584_x02944	4	-4	-5.6006785410754674	4.3400315142439574	0.012257830280844928	7	1
edge	548	750	z04352_y03584_x02944	0	z04352_y03584_x03072	1	-4	-3.4919453976426666	8.9343972309541844	0.002385393757407428	10	1
edge	549	752	z04352_y03584_x02944	1	z04352_y03584_x03072	3	-3	-0.28587058834182244	6.5339194893015033	0.001426649077821196	7	1
edge	550	755	z04352_y03584_x02944	2	z04352_y03584_x03072	6	-4	-5.8793616035750347	5.5733848213637964	0.001530901569907428	6	1
edge	552	749	z04352_y03584_x02944	4	z04352_y03584_x03072	0	-4	-1.2374748694437585	6.1164928539219092	0.002888933796469928	7	1
edge	554	757	z04352_y03584_x02944	6	z04352_y03584_x03072	8	-1	0.26669715180014464	6.1928560022791954	0.002606693898336232	7	1
edge	555	362	z04480_y03456_x02688	0	z04608_y03456_x02688	0	-1	-5.6253627465457612	4.4498252554596371	0.011461909617288768	7	1
edge	556	363	z04480_y03456_x02688	1	z04608_y03456_x02688	1	-2	-0.032777363608602172	3.1983517597842077	0.011266104390827536	5	0
edge	558	366	z04480_y03456_x02688	3	z04608_y03456_x02688	4	-2	0.040117056557392061	2.1412508235836198	0.008021004984172464	3	0
edge	556	418	z04480_y03456_x02688	1	z04480_y03584_x02688	5	1	-1.5393362430208981	3.8223389471249671	0.006161991749898732	5	1
edge	558	417	z04480_y03456_x02688	3	z04480_y03584_x02688	4	2	3.9233470885092174	4.3689052578776204	0.002889029195515036	5	1
edge	560	413	z04480_y03456_x02688	5	z04480_y03584_x02688	0	1	5.3776314496060422	8.0145244303929264	0.002459224070413768	9	1
edge	557	321	z04480_y03456_x02688	2	z04480_y03456_x02816	3	1	-4.7208395781648278	3.9012131383203701	0.005633052195413768	5	1
edge	559	320	z04480_y03456_x02688	4	z04480_y03456_x02816	2	-2	1.378394832558115	3.1615846125136384	0.011629708597453714	5	0
edge	562	298	z04352_y03072_x02688	1	z04480_y03072_x02688	0	5	2.1770703220299765	8.5871064164639606	0.00329073267527491	10	1
edge	563	303	z04352_y03072_x02688	2	z04480_y03072_x02688	5	3	-0.66282511962117496	7.6084469816792542	0.006286573394227446	10	1
edge	565	305	z04352_y03072_x02688	4	z04480_y03072_x02688	7	3	-4.2130857820661731	2.5411191940897493	0.011482191070008696	4	0
edge	566	300	z04352_y03072_x02688	5	z04480_y03072_x02688	2	4	4.9848258046913543	9.1481410082715495	0.004048601765219928	11	1
edge	568	302	z04352_y03072_x02688	7	z04480_y03072_x02688	4	4	1.7931403029815556	3.7634285591461052	0.006571515422280072	5	1
edge	563	111	z04352_y03072_x02688	2	z04352_y03200_x02688	9	0	-0.4453125	6.9570202093921258	0.00299835205078125	8	1
edge	565	109	z04352_y03072_x02688	4	z04352_y03200_x02688	7	1	-1.7205248107393345	6.2505053661490146	0.002398188914163768	7	1
edge	567	106	z04352_y03072_x02688	6	z04352_y03200_x02688	4	1	-3.3377043490847882	9.1548626826474457	0.0018463134765625	10	1
edge	569	104	z04352_y03072_x02688	8	z04352_y03200_x02688	2	0	-0.923828125	4.3466956729366197	0.0030059814453125	5	1
edge	561	331	z04352_y03072_x02688	0	z04352_y03072_x02816	4	-3	6.551055903051747	6.5338903981028489	0.001426744476866304	7	1
edge	562	334	z04352_y03072_x02688	1	z04352_y03072_x02816	7	-1	-0.53942910439491243	5.5115198989854077	0.001772578562601268	6	1
edge	563	327	z04352_y03072_x02688	2	z04352_y03072_x02816	0	-3	8.2715555561590008	2.8345548212106513	0.001167345062803804	3	1
edge	564	335	z04352_y03072_x02688	3	z04352_y03072_x02816	8	0	-1.3203125	4.6063877642825011	0.001708984375	5	1
edge	565	328	z04352_y03072_x02688	4	z04352_y03072_x02816	1	-3	-0.68035768447225564	7.1248183945056436	0.002456712738585054	8	1
edge	567	329	z04352_y03072_x02688	6	z04352_y03072_x02816	2	-1	0.84951940102200751	5.3814056005102104	0.002299006785257518	6	1
edge	569	330	z04352_y03072_x02688	8	z04352_y03072_x02816	3	0	3.525390625	2.7483784388280026	0.0018310546875	3	0
edge	572	382	z04480_y03072_x02816	0	z04608_y03072_x02816	0	4	4.6240145998553999	8.2322687284988145	0.006724103312905072	11	1
edge	573	384	z04480_y03072_x02816	1	z04608_y03072_x02816	2	4	-9.5528351003395073	5.3016716142929008	0.013951555866782428	9	1
edge	575	389	z04480_y03072_x02816	3	z04608_y03072_x02816	7	2	-14.405084282706412	3.3220210110124064	0.00408172607421875	4	0
edge	578	385	z04480_y03072_x02816	6	z04608_y03072_x02816	3	3	1.9032678116991519	10.57584415186146	0.002693223969053804	12	1
edge	580	388	z04480_y03072_x02816	8	z04608_y03072_x02816	6	1	-2.5232219373567659	3.0809298827069083	0.0059661865234375	4	0
edge	581	390	z04480_y03072_x02816	9	z04608_y03072_x02816	8	0	-1.98828125	2.1668136131193791	0.0076904296875	3	0
edge	575	92	z04480_y03072_x02816	3	z04480_y03200_x02816	8	4	-11.76106023199236	4.1605315783347967	0.00884246826171875	6	1
edge	577	90	z04480_y03072_x02816	5	z04480_y03200_x02816	6	2	-1.4017683608312836	7.0536885608925131	0.005518563577922464	9	1
edge	572	391	z04480_y03072_x02816	0	z04480_y03072_x02944	0	-8	24.305972877755266	5.4159683197835609	0.002156702719560144	6	1
edge	573	393	z04480_y03072_x02816	1	z04480_y03072_x02944	2	-8	19.866758962960375	5.4103793223226777	0.002179590903153894	6	1
edge	574	395	z04480_y03072_x02816	2	z04480_y03072_x02944	4	-7	28.000081701075942	5.2749023116583107	0.002749236461646376	6	1
edge	575	394	z04480_y03072_x02816	3	z04480_y03072_x02944	3	-7	10.567047534877929	5.9274344578175855	0.003618987438208876	7	1
edge	577	392	z04480_y03072_x02816	5	z04480_y03072_x02944	1	-6	19.962052289867643	2.4321742749961364	0.004669284852170108	3	0
edge	582	318	z04352_y03456_x02816	0	z04480_y03456_x02816	0	-3	-2.2745662579583268	2.5469829348788746	0.011409711821961821	4	1
edge	583	320	z04352_y03456_x02816	1	z04480_y03456_x02816	2	-4	-4.5259207590615915	5.779265157828366	0.014606475830078125	10	1
edge	584	321	z04352_y03456_x02816	2	z04480_y03456_x02816	3	-4	-4.4237070429667256	5.5142079087021649	0.005388959269936322	7	1
edge	585	322	z04352_y03456_x02816	3	z04480_y03456_x02816	4	-4	3.1729300486472312	2.0293323891208863	0.019421831745688678	4	0
edge	586	323	z04352_y03456_x02816	4	z04480_y03456_x02816	5	-3	2.2896620088567943	2.124087553087171	0.008247423187803804	3	0
edge	586	324	z04352_y03456_x02816	4	z04480_y03456_x02816	6	-2	2.0888424232566649	3.1194250083297632	0.005645751953125	4	0
edge	588	326	z04352_y03456_x02816	6	z04480_y03456_x02816	8	-3	-4.6030066155021814	1.777474914995079	0.013755750640321196	3	0
edge	589	325	z04352_y03456_x02816	7	z04480_y03456_x02816	7	-1	14.131653417707582	1.7635869651353981	0.014021571482523143	3	1
edge	587	428	z04352_y03456_x02816	5	z04352_y03584_x02816	4	-1	2.7122003334714009	3.0683260984981149	0.012591060007913768	5	0
edge	582	409	z04352_y03456_x02816	0	z04352_y03456_x02944	5	-4	-13.427311201108751	5.4244662724093562	0.009495989460532428	8	1
edge	583	408	z04352_y03456_x02816	1	z04352_y03456_x02944	4	-4	-4.3730545229470863	8.3923722661257596	0.003831164021079303	10	1
edge	584	405	z04352_y03456_x02816	2	z04352_y03456_x02944	1	-1	0.60973801901070601	6.835334140381903	0.003407780324117482	8	1
edge	585	404	z04352_y03456_x02816	3	z04352_y03456_x02944	0	-3	2.5069949226599419	2.7021127024788973	0.002204847320008696	3	1
edge	586	406	z04352_y03456_x02816	4	z04352_y03456_x02944	2	-2	3.9574890881735882	4.0024805836528268	0.004984505960734964	5	1
edge	587	407	z04352_y03456_x02816	5	z04352_y03456_x02944	3	-3	2.1010946115175102	2.6636736575439341	0.002525281890321196	3	0
edge	588	411	z04352_y03456_x02816	6	z04352_y03456_x02944	7	-3	-7.5926923420799994	4.6784416140680678	0.005649566650390625	6	1
edge	590	338	z04608_y03328_x02944	0	z04736_y03328_x02944	2	0	-1.898193359375	4.3172189232173608	0.01242828369140625	7	1
edge	591	337	z04608_y03328_x02944	1	z04736_y03328_x02944	1	-1	-2.1687938620470391	2.7880689402117556	0.008693695068359375	4	1
edge	592	336	z04608_y03328_x02944	2	z04736_y03328_x02944	0	0	0.9638671875	3.3561391290097915	0.009796142578125	5	1
edge	593	57	z04352_y03456_x02560	0	z04480_y03456_x02560	1	0	-3.0390625	7.387945287840072	0.004364013671875	9	1
edge	594	56	z04352_y03456_x02560	1	z04480_y03456_x02560	0	1	-2.0776108723086963	5.0850656936279739	0.003598515187398732	6	1
edge	595	58	z04352_y03456_x02560	2	z04480_y03456_x02560	2	0	1.865234375	3.1895343404454133	0.0113525390625	5	0
edge	596	59	z04352_y03456_x02560	3	z04480_y03456_x02560	3	1	-1.2915887843112159	2.7218490099780919	0.00939178466796875	4	0
edge	593	731	z04352_y03456_x02560	0	z04352_y03584_x02560	2	3	-1.3404593307877803	7.6341596247413763	0.003578233734678804	9	1
edge	597	730	z04352_y03456_x02560	4	z04352_y03584_x02560	1	3	-0.10690301316026307	7.2504441473988956	0.002067613617491304	8	1
